id,label,label_str,source,category,duplicate_group,fold
article_2910,1,Clickbait,VietNamNet,Xe & Vận tải,3173,1
article_2915,0,Non-clickbait,VietNamNet,Xe & Vận tải,2008,1
article_2916,0,Non-clickbait,SaoStar,Du lịch & Ẩm thực,2009,1
article_2929,1,Clickbait,SaoStar,Du lịch & Ẩm thực,3180,1
article_2954,1,Clickbait,24h,Other,3190,1
article_2972,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3199,1
article_2973,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3200,1
article_2978,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3204,1
article_2982,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2026,1
article_2983,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3206,1
article_2990,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3207,1
article_2993,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2030,1
article_2996,1,Clickbait,Báo Mới,Công nghệ & Khoa học,2032,1
article_2998,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3211,1
article_3020,0,Non-clickbait,VnExpress,Other,2044,1
article_3030,1,Clickbait,VnExpress,Other,3219,1
article_3034,0,Non-clickbait,VnExpress,Other,2052,1
article_3037,0,Non-clickbait,VnExpress,Other,2054,1
article_3042,0,Non-clickbait,VnExpress,Other,2057,1
article_3043,0,Non-clickbait,VnExpress,Other,2058,1
article_3047,0,Non-clickbait,VnExpress,Other,2061,1
article_3058,1,Clickbait,VnExpress,Other,3225,1
article_3061,0,Non-clickbait,VnExpress,Other,2069,1
article_3064,1,Clickbait,VnExpress,Other,3226,1
article_3066,0,Non-clickbait,VnExpress,Other,2071,1
article_3074,0,Non-clickbait,Tuổi Trẻ,Other,2077,1
article_3077,0,Non-clickbait,Tuổi Trẻ,Tin tức tổng hợp,2080,1
article_3081,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,2083,1
article_3082,0,Non-clickbait,Tuổi Trẻ,Other,2084,1
article_3107,1,Clickbait,Thanh Niên,Other,3235,1
article_3110,0,Non-clickbait,Thanh Niên,Other,2104,1
article_3111,1,Clickbait,Thanh Niên,Other,3236,1
article_3118,1,Clickbait,Thanh Niên,Other,3239,1
article_3119,0,Non-clickbait,Thanh Niên,Other,2109,1
article_3123,1,Clickbait,Thanh Niên,Other,3240,1
article_3124,0,Non-clickbait,Thanh Niên,Other,2112,1
article_3127,0,Non-clickbait,Thanh Niên,Other,2115,1
article_3128,1,Clickbait,VietNamNet,Other,3241,1
article_3129,1,Clickbait,VietNamNet,Other,3242,1
article_3132,0,Non-clickbait,VietNamNet,Other,2116,1
article_3136,1,Clickbait,VietNamNet,Other,3246,1
article_3143,0,Non-clickbait,VietNamNet,Other,2123,1
article_3144,1,Clickbait,VietNamNet,Other,3248,1
article_3145,1,Clickbait,VietNamNet,Other,3249,1
article_3149,1,Clickbait,VietNamNet,Other,2126,1
article_3152,0,Non-clickbait,VietNamNet,Other,2128,1
article_3156,1,Clickbait,VietNamNet,Other,3251,1
article_3163,0,Non-clickbait,24h,Giải trí & Showbiz,2134,1
article_3166,1,Clickbait,24h,Giải trí & Showbiz,3257,1
article_3167,1,Clickbait,24h,Giải trí & Showbiz,2136,1
article_3169,1,Clickbait,24h,Giải trí & Showbiz,3258,1
article_3172,1,Clickbait,24h,Giải trí & Showbiz,3261,1
article_3175,1,Clickbait,24h,Giải trí & Showbiz,3262,1
article_3183,1,Clickbait,24h,Giải trí & Showbiz,3265,1
article_3188,0,Non-clickbait,24h,Giải trí & Showbiz,2142,1
article_3197,1,Clickbait,24h,Giải trí & Showbiz,2148,1
article_3200,0,Non-clickbait,24h,Giải trí & Showbiz,2151,1
article_3209,1,Clickbait,24h,Giải trí & Showbiz,3272,1
article_3210,0,Non-clickbait,24h,Giải trí & Showbiz,2154,1
article_3213,0,Non-clickbait,24h,Giải trí & Showbiz,2156,1
article_3217,1,Clickbait,24h,Giải trí & Showbiz,3275,1
article_3233,1,Clickbait,24h,Giải trí & Showbiz,3286,1
article_3243,0,Non-clickbait,Báo Mới,Other,2171,1
article_3254,0,Non-clickbait,Báo Mới,Other,2181,1
article_3255,0,Non-clickbait,Báo Mới,Other,2182,1
article_3263,0,Non-clickbait,Báo Mới,Sức khỏe & Đời sống,2184,1
article_3267,0,Non-clickbait,Báo Mới,Other,2188,1
article_3270,0,Non-clickbait,Báo Mới,Sức khỏe & Đời sống,2191,1
article_3274,0,Non-clickbait,Báo Mới,Sức khỏe & Đời sống,2193,1
article_3278,0,Non-clickbait,Báo Mới,Other,2197,1
article_3280,0,Non-clickbait,VnExpress,Other,2199,1
article_3284,0,Non-clickbait,VnExpress,Other,2200,1
article_3296,0,Non-clickbait,VnExpress,Other,2207,1
article_3301,0,Non-clickbait,VnExpress,Other,2211,1
article_3314,0,Non-clickbait,VnExpress,Other,2217,1
article_3316,0,Non-clickbait,VnExpress,Other,2219,1
article_3320,0,Non-clickbait,VnExpress,Other,2223,1
article_3325,0,Non-clickbait,VnExpress,Other,2226,1
article_3326,1,Clickbait,VnExpress,Other,3302,1
article_3329,0,Non-clickbait,VnExpress,Other,2229,1
article_3331,0,Non-clickbait,VnExpress,Other,2230,1
article_3332,0,Non-clickbait,VnExpress,Other,2231,1
article_3339,0,Non-clickbait,VnExpress,Other,2234,1
article_3340,1,Clickbait,VnExpress,Other,3304,1
article_3343,0,Non-clickbait,VnExpress,Other,2236,1
article_3345,0,Non-clickbait,VnExpress,Other,2237,1
article_3355,1,Clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2243,1
article_3364,0,Non-clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2248,1
article_3375,1,Clickbait,Thanh Niên,Other,3316,1
article_3377,0,Non-clickbait,Thanh Niên,Other,2254,1
article_3378,1,Clickbait,Thanh Niên,Other,3317,1
article_3379,0,Non-clickbait,Thanh Niên,Other,2255,1
article_3390,0,Non-clickbait,Thanh Niên,Other,2264,1
article_3398,0,Non-clickbait,Thanh Niên,Other,2268,1
article_3401,0,Non-clickbait,Thanh Niên,Other,2270,1
article_3402,1,Clickbait,Thanh Niên,Other,3323,1
article_3415,0,Non-clickbait,VietNamNet,Du lịch & Ẩm thực,2272,1
article_3421,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,3332,1
article_3428,0,Non-clickbait,VietNamNet,Du lịch & Ẩm thực,2279,1
article_3434,0,Non-clickbait,VietNamNet,Du lịch & Ẩm thực,2282,1
article_3435,0,Non-clickbait,24h,Xe & Vận tải,2283,1
article_3441,0,Non-clickbait,24h,Xe & Vận tải,2286,1
article_3450,0,Non-clickbait,24h,Xe & Vận tải,2292,1
article_3463,0,Non-clickbait,24h,Xe & Vận tải,2297,1
article_3467,0,Non-clickbait,Báo Mới,Xe & Vận tải,2300,1
article_3481,0,Non-clickbait,Báo Mới,Xe & Vận tải,2311,1
article_3482,0,Non-clickbait,Báo Mới,Xe & Vận tải,2312,1
article_3492,0,Non-clickbait,Báo Mới,Xe & Vận tải,2322,1
article_3493,0,Non-clickbait,Báo Mới,Xe & Vận tải,2323,1
article_3499,0,Non-clickbait,Báo Mới,Xe & Vận tải,2328,1
article_3509,1,Clickbait,Báo Mới,Xe & Vận tải,3345,1
article_3511,0,Non-clickbait,Báo Mới,Xe & Vận tải,2339,1
article_3526,1,Clickbait,Tuổi Trẻ,Other,3349,1
article_3538,0,Non-clickbait,VietNamNet,Other,2354,1
article_3559,0,Non-clickbait,24h,Xe & Vận tải,2364,1
article_3560,0,Non-clickbait,24h,Xe & Vận tải,2365,1
article_3575,0,Non-clickbait,24h,Xe & Vận tải,2376,1
article_3579,1,Clickbait,24h,Xe & Vận tải,2378,1
article_3580,0,Non-clickbait,24h,Xe & Vận tải,2379,1
article_3585,1,Clickbait,Báo Mới,Other,2383,1
article_3589,0,Non-clickbait,Báo Mới,Other,2387,1
article_3593,0,Non-clickbait,Báo Mới,Other,2390,1
article_3602,0,Non-clickbait,Báo Mới,Other,2398,1
article_3606,0,Non-clickbait,Báo Mới,Other,2402,1
article_3610,0,Non-clickbait,Báo Mới,Other,2406,1
article_3614,0,Non-clickbait,Báo Mới,Other,2410,1
article_3625,0,Non-clickbait,Báo Mới,Other,2419,1
article_3627,0,Non-clickbait,Báo Mới,Other,2421,1
article_3631,0,Non-clickbait,Báo Mới,Other,2424,1
article_3640,1,Clickbait,Báo Mới,Other,3360,1
article_3642,0,Non-clickbait,Báo Mới,Other,2434,1
article_3643,0,Non-clickbait,Báo Mới,Other,2435,1
article_3646,0,Non-clickbait,Báo Mới,Other,2438,1
article_3652,0,Non-clickbait,24h,Giải trí & Showbiz,2442,1
article_3656,1,Clickbait,24h,Giải trí & Showbiz,3364,1
article_3698,1,Clickbait,24h,Sức khỏe & Đời sống,3373,1
article_3699,1,Clickbait,24h,Sức khỏe & Đời sống,3374,1
article_3700,1,Clickbait,24h,Sức khỏe & Đời sống,3375,1
article_3712,1,Clickbait,24h,Sức khỏe & Đời sống,3385,1
article_3719,1,Clickbait,24h,Sức khỏe & Đời sống,3387,1
article_3730,1,Clickbait,24h,Du lịch & Ẩm thực,2466,1
article_3731,0,Non-clickbait,24h,Du lịch & Ẩm thực,2467,1
article_3748,1,Clickbait,24h,Du lịch & Ẩm thực,3394,1
article_3749,1,Clickbait,24h,Du lịch & Ẩm thực,3395,1
article_3761,0,Non-clickbait,24h,Du lịch & Ẩm thực,2475,1
article_3771,1,Clickbait,24h,Du lịch & Ẩm thực,3404,1
article_3773,1,Clickbait,24h,Du lịch & Ẩm thực,2480,1
article_3775,1,Clickbait,24h,Du lịch & Ẩm thực,3406,1
article_3777,0,Non-clickbait,24h,Du lịch & Ẩm thực,2482,1
article_3778,0,Non-clickbait,24h,Du lịch & Ẩm thực,2483,1
article_3786,0,Non-clickbait,24h,Giáo dục & Học đường,2489,1
article_3794,1,Clickbait,24h,Giáo dục & Học đường,3409,1
article_3795,0,Non-clickbait,24h,Giáo dục & Học đường,3410,1
article_0001,0,Non-clickbait,VnExpress,Tin tức tổng hợp,0,2
article_0017,0,Non-clickbait,VnExpress,Tin tức tổng hợp,11,2
article_0022,0,Non-clickbait,VnExpress,Tin tức tổng hợp,16,2
article_0026,0,Non-clickbait,VnExpress,Tin tức tổng hợp,20,2
article_0037,0,Non-clickbait,VnExpress,Tin tức tổng hợp,31,2
article_0040,0,Non-clickbait,VnExpress,Tin tức tổng hợp,34,2
article_0041,0,Non-clickbait,VnExpress,Tin tức tổng hợp,35,2
article_0052,0,Non-clickbait,Tuổi Trẻ,Tin tức tổng hợp,46,2
article_0053,0,Non-clickbait,Tuổi Trẻ,Tin tức tổng hợp,47,2
article_0063,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,55,2
article_0074,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,65,2
article_0077,0,Non-clickbait,Thanh Niên,Other,68,2
article_0081,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,72,2
article_0083,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,74,2
article_0097,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,87,2
article_0100,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,90,2
article_0114,0,Non-clickbait,VietNamNet,Chính trị & An ninh,104,2
article_0115,0,Non-clickbait,VietNamNet,Chính trị & An ninh,105,2
article_0117,0,Non-clickbait,VietNamNet,Chính trị & An ninh,106,2
article_0122,0,Non-clickbait,VietNamNet,Chính trị & An ninh,111,2
article_0123,0,Non-clickbait,VietNamNet,Chính trị & An ninh,112,2
article_0124,0,Non-clickbait,VietNamNet,Chính trị & An ninh,113,2
article_0125,0,Non-clickbait,VietNamNet,Chính trị & An ninh,114,2
article_0126,0,Non-clickbait,VietNamNet,Chính trị & An ninh,115,2
article_0127,0,Non-clickbait,VietNamNet,Chính trị & An ninh,116,2
article_0133,0,Non-clickbait,VietNamNet,Chính trị & An ninh,122,2
article_0135,0,Non-clickbait,VietNamNet,Chính trị & An ninh,124,2
article_0150,1,Clickbait,SaoStar,Giải trí & Showbiz,128,2
article_0151,1,Clickbait,SaoStar,Giải trí & Showbiz,129,2
article_0154,1,Clickbait,SaoStar,Giải trí & Showbiz,132,2
article_0157,1,Clickbait,SaoStar,Giải trí & Showbiz,135,2
article_0158,1,Clickbait,SaoStar,Giải trí & Showbiz,136,2
article_0169,1,Clickbait,SaoStar,Giải trí & Showbiz,143,2
article_0172,1,Clickbait,SaoStar,Giải trí & Showbiz,146,2
article_0174,1,Clickbait,SaoStar,Giải trí & Showbiz,148,2
article_0177,0,Non-clickbait,24h,Tin tức tổng hợp,151,2
article_0185,0,Non-clickbait,24h,Tin tức tổng hợp,159,2
article_0186,0,Non-clickbait,24h,Tin tức tổng hợp,160,2
article_0191,0,Non-clickbait,24h,Tin tức tổng hợp,164,2
article_0216,0,Non-clickbait,24h,Quốc tế,183,2
article_0218,1,Clickbait,24h,Quốc tế,2523,2
article_0225,1,Clickbait,Báo Mới,Thể thao,187,2
article_0226,1,Clickbait,Báo Mới,Thể thao,188,2
article_0228,1,Clickbait,Báo Mới,Thể thao,190,2
article_0242,0,Non-clickbait,Báo Mới,Thể thao,195,2
article_0254,0,Non-clickbait,Báo Mới,Thể thao,205,2
article_0266,0,Non-clickbait,Báo Mới,Thể thao,217,2
article_0272,1,Clickbait,Báo Mới,Thể thao,2540,2
article_0275,0,Non-clickbait,Báo Mới,Thể thao,224,2
article_0283,0,Non-clickbait,VnExpress,Quốc tế,228,2
article_0287,0,Non-clickbait,VnExpress,Quốc tế,232,2
article_0288,0,Non-clickbait,VnExpress,Quốc tế,233,2
article_0293,0,Non-clickbait,VnExpress,Quốc tế,238,2
article_0294,0,Non-clickbait,VnExpress,Quốc tế,239,2
article_0299,0,Non-clickbait,VnExpress,Quốc tế,243,2
article_0306,0,Non-clickbait,VnExpress,Quốc tế,2547,2
article_0313,0,Non-clickbait,VnExpress,Quốc tế,250,2
article_0317,0,Non-clickbait,VnExpress,Quốc tế,254,2
article_0321,0,Non-clickbait,VnExpress,Quốc tế,258,2
article_0327,0,Non-clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,264,2
article_0335,0,Non-clickbait,Tuổi Trẻ,Quốc tế,271,2
article_0342,0,Non-clickbait,Tuổi Trẻ,Quốc tế,277,2
article_0345,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,280,2
article_0358,0,Non-clickbait,Thanh Niên,Other,291,2
article_0366,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,2555,2
article_0369,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,300,2
article_0370,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,301,2
article_0382,0,Non-clickbait,Thanh Niên,Other,312,2
article_0384,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,314,2
article_0385,0,Non-clickbait,Thanh Niên,Other,315,2
article_0387,0,Non-clickbait,Thanh Niên,Other,317,2
article_0391,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,2556,2
article_0400,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,324,2
article_0403,1,Clickbait,VietNamNet,Tin tức tổng hợp,2560,2
article_0423,1,Clickbait,Kênh14,Thể thao,344,2
article_0426,1,Clickbait,SaoStar,Sức khỏe & Đời sống,347,2
article_0430,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,350,2
article_0434,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2563,2
article_0437,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2565,2
article_0438,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2566,2
article_0441,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,357,2
article_0449,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,363,2
article_0451,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2570,2
article_0453,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,365,2
article_0459,0,Non-clickbait,24h,Quốc tế,2572,2
article_0470,0,Non-clickbait,24h,Quốc tế,377,2
article_0483,0,Non-clickbait,24h,Quốc tế,386,2
article_0484,0,Non-clickbait,24h,Quốc tế,387,2
article_0491,0,Non-clickbait,24h,Quốc tế,394,2
article_0505,1,Clickbait,Báo Mới,Quốc tế,2583,2
article_0506,0,Non-clickbait,Báo Mới,Quốc tế,404,2
article_0518,1,Clickbait,Báo Mới,Quốc tế,412,2
article_0522,0,Non-clickbait,Báo Mới,Quốc tế,415,2
article_0524,0,Non-clickbait,Báo Mới,Quốc tế,417,2
article_0531,0,Non-clickbait,Báo Mới,Quốc tế,423,2
article_0552,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,439,2
article_0560,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,443,2
article_0564,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,447,2
article_0565,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,448,2
article_0578,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,459,2
article_0579,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,460,2
article_0583,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,463,2
article_0584,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,464,2
article_0592,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,472,2
article_0593,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,473,2
article_0594,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,474,2
article_0597,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,477,2
article_0602,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,482,2
article_0605,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,485,2
article_0606,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,486,2
article_0621,0,Non-clickbait,Thanh Niên,Quốc tế,498,2
article_0623,1,Clickbait,Thanh Niên,Quốc tế,2601,2
article_0628,0,Non-clickbait,Thanh Niên,Other,504,2
article_0634,1,Clickbait,Thanh Niên,Quốc tế,2602,2
article_0636,0,Non-clickbait,Thanh Niên,Quốc tế,511,2
article_0638,0,Non-clickbait,Thanh Niên,Quốc tế,513,2
article_0641,0,Non-clickbait,Thanh Niên,Quốc tế,515,2
article_0642,0,Non-clickbait,Thanh Niên,Quốc tế,516,2
article_0648,1,Clickbait,Thanh Niên,Other,2605,2
article_0654,0,Non-clickbait,Thanh Niên,Other,2609,2
article_0661,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,2614,2
article_0665,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,527,2
article_0670,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,2619,2
article_0674,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2620,2
article_0686,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,542,2
article_0693,1,Clickbait,Kênh14,Giải trí & Showbiz,549,2
article_0695,1,Clickbait,Kênh14,Giải trí & Showbiz,2622,2
article_0702,0,Non-clickbait,SaoStar,Quốc tế,2627,2
article_0703,0,Non-clickbait,SaoStar,Quốc tế,553,2
article_0704,1,Clickbait,SaoStar,Quốc tế,2628,2
article_0705,1,Clickbait,SaoStar,Quốc tế,2629,2
article_0712,1,Clickbait,SaoStar,Quốc tế,2633,2
article_0715,1,Clickbait,SaoStar,Quốc tế,2635,2
article_0728,1,Clickbait,SaoStar,Quốc tế,2645,2
article_0735,0,Non-clickbait,24h,Chính trị & An ninh,563,2
article_0736,0,Non-clickbait,24h,Chính trị & An ninh,564,2
article_0739,0,Non-clickbait,24h,Chính trị & An ninh,2651,2
article_0741,0,Non-clickbait,24h,Chính trị & An ninh,566,2
article_0751,0,Non-clickbait,24h,Chính trị & An ninh,576,2
article_0758,0,Non-clickbait,Báo Mới,Other,582,2
article_0763,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,587,2
article_0768,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,592,2
article_0772,0,Non-clickbait,Báo Mới,Other,596,2
article_0773,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,597,2
article_0779,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,603,2
article_0781,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,605,2
article_0783,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,607,2
article_0789,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,613,2
article_0796,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,620,2
article_0802,0,Non-clickbait,Báo Mới,Other,626,2
article_0804,0,Non-clickbait,Báo Mới,Other,628,2
article_0813,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,637,2
article_0816,0,Non-clickbait,Báo Mới,Other,639,2
article_0819,0,Non-clickbait,Báo Mới,Other,642,2
article_0823,0,Non-clickbait,Báo Mới,Other,646,2
article_0827,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,649,2
article_0836,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,655,2
article_0837,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,656,2
article_0840,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,658,2
article_0846,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,664,2
article_0852,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,669,2
article_0854,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,671,2
article_0855,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,672,2
article_0858,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,675,2
article_0860,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,677,2
article_0876,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,693,2
article_0877,1,Clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,2657,2
article_0885,1,Clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,2659,2
article_0889,0,Non-clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,703,2
article_0894,1,Clickbait,Thanh Niên,Other,2660,2
article_0900,0,Non-clickbait,Thanh Niên,Other,712,2
article_0901,0,Non-clickbait,Thanh Niên,Other,713,2
article_0907,0,Non-clickbait,Thanh Niên,Kinh doanh & Kinh tế,719,2
article_0908,1,Clickbait,Thanh Niên,Other,2662,2
article_0909,1,Clickbait,Thanh Niên,Other,2663,2
article_0910,0,Non-clickbait,Thanh Niên,Other,720,2
article_0914,0,Non-clickbait,Thanh Niên,Kinh doanh & Kinh tế,724,2
article_0917,0,Non-clickbait,Thanh Niên,Kinh doanh & Kinh tế,727,2
article_0920,0,Non-clickbait,Thanh Niên,Other,730,2
article_0921,0,Non-clickbait,Thanh Niên,Other,731,2
article_0940,0,Non-clickbait,VietNamNet,Thể thao,744,2
article_0941,0,Non-clickbait,VietNamNet,Thể thao,745,2
