id,label,label_str,source,category,duplicate_group,heldout_source,split
article_1264,1,Clickbait,SaoStar,Giải trí & Showbiz,964,Kênh14,train
article_1270,1,Clickbait,SaoStar,Giải trí & Showbiz,965,Kênh14,train
article_1276,0,Non-clickbait,SaoStar,Giải trí & Showbiz,966,Kênh14,train
article_1279,0,Non-clickbait,SaoStar,Giải trí & Showbiz,967,Kênh14,train
article_1280,1,Clickbait,SaoStar,Giải trí & Showbiz,968,Kênh14,train
article_1281,1,Clickbait,SaoStar,Giải trí & Showbiz,969,Kênh14,train
article_1288,1,Clickbait,SaoStar,Giải trí & Showbiz,970,Kênh14,train
article_1293,1,Clickbait,SaoStar,Giải trí & Showbiz,971,Kênh14,train
article_1294,1,Clickbait,24h,Kinh doanh & Kinh tế,972,Kênh14,train
article_1295,1,Clickbait,24h,Other,973,Kênh14,train
article_1297,0,Non-clickbait,24h,Kinh doanh & Kinh tế,974,Kênh14,train
article_1299,1,Clickbait,24h,Kinh doanh & Kinh tế,975,Kênh14,train
article_1302,1,Clickbait,24h,Kinh doanh & Kinh tế,976,Kênh14,train
article_1307,1,Clickbait,24h,Kinh doanh & Kinh tế,977,Kênh14,train
article_1308,1,Clickbait,24h,Kinh doanh & Kinh tế,978,Kênh14,train
article_1310,0,Non-clickbait,24h,Kinh doanh & Kinh tế,979,Kênh14,train
article_1311,0,Non-clickbait,24h,Kinh doanh & Kinh tế,980,Kênh14,train
article_1313,0,Non-clickbait,24h,Kinh doanh & Kinh tế,981,Kênh14,train
article_1315,0,Non-clickbait,24h,Kinh doanh & Kinh tế,982,Kênh14,train
article_1317,1,Clickbait,24h,Kinh doanh & Kinh tế,983,Kênh14,train
article_1319,1,Clickbait,24h,Kinh doanh & Kinh tế,984,Kênh14,train
article_1321,0,Non-clickbait,Báo Mới,Other,985,Kênh14,train
article_1323,0,Non-clickbait,Báo Mới,Other,986,Kênh14,train
article_1324,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,987,Kênh14,train
article_1325,0,Non-clickbait,Báo Mới,Other,988,Kênh14,train
article_1326,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,989,Kênh14,train
article_1327,0,Non-clickbait,Báo Mới,Other,990,Kênh14,train
article_1328,0,Non-clickbait,Báo Mới,Other,991,Kênh14,train
article_1329,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,992,Kênh14,train
article_1330,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,993,Kênh14,train
article_1333,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,994,Kênh14,train
article_1334,0,Non-clickbait,Báo Mới,Other,995,Kênh14,train
article_1335,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,996,Kênh14,train
article_1338,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,997,Kênh14,train
article_1340,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,998,Kênh14,train
article_1341,0,Non-clickbait,Báo Mới,Other,999,Kênh14,train
article_1342,0,Non-clickbait,Báo Mới,Other,1000,Kênh14,train
article_1343,0,Non-clickbait,Báo Mới,Other,1001,Kênh14,train
article_1344,0,Non-clickbait,Báo Mới,Other,1002,Kênh14,train
article_1345,0,Non-clickbait,Báo Mới,Other,1003,Kênh14,train
article_1346,0,Non-clickbait,Báo Mới,Other,1004,Kênh14,train
article_1347,0,Non-clickbait,Báo Mới,Other,1005,Kênh14,train
article_1348,0,Non-clickbait,Báo Mới,Other,1006,Kênh14,train
article_1349,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,1007,Kênh14,train
article_1350,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,1008,Kênh14,train
article_1351,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,1009,Kênh14,train
article_1352,0,Non-clickbait,Báo Mới,Other,1010,Kênh14,train
article_1353,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,1011,Kênh14,train
article_1356,0,Non-clickbait,Báo Mới,Other,1012,Kênh14,train
article_1357,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,1013,Kênh14,train
article_1358,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,1014,Kênh14,train
article_1359,0,Non-clickbait,Báo Mới,Other,1015,Kênh14,train
article_1360,0,Non-clickbait,Báo Mới,Other,1016,Kênh14,train
article_1361,0,Non-clickbait,Báo Mới,Other,1017,Kênh14,train
article_1362,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,1018,Kênh14,train
article_1363,0,Non-clickbait,Báo Mới,Other,1019,Kênh14,train
article_1364,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,1020,Kênh14,train
article_1365,0,Non-clickbait,Báo Mới,Other,1021,Kênh14,train
article_1366,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,1022,Kênh14,train
article_1367,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,1023,Kênh14,train
article_1368,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,1024,Kênh14,train
article_1369,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,1025,Kênh14,train
article_1370,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,1026,Kênh14,train
article_1371,0,Non-clickbait,Báo Mới,Other,1027,Kênh14,train
article_1372,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,1028,Kênh14,train
article_1373,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,1029,Kênh14,train
article_1374,0,Non-clickbait,VnExpress,Other,1030,Kênh14,train
article_1375,0,Non-clickbait,VnExpress,Other,1031,Kênh14,train
article_1377,0,Non-clickbait,VnExpress,Other,1032,Kênh14,train
article_1382,0,Non-clickbait,VnExpress,Other,1033,Kênh14,train
article_1383,0,Non-clickbait,VnExpress,Other,1034,Kênh14,train
article_1387,0,Non-clickbait,VnExpress,Other,1035,Kênh14,train
article_1389,0,Non-clickbait,VnExpress,Other,1036,Kênh14,train
article_1390,0,Non-clickbait,VnExpress,Other,1037,Kênh14,train
article_1391,0,Non-clickbait,VnExpress,Other,1038,Kênh14,train
article_1392,0,Non-clickbait,VnExpress,Other,1039,Kênh14,train
article_1395,0,Non-clickbait,VnExpress,Other,1040,Kênh14,train
article_1396,0,Non-clickbait,VnExpress,Other,1041,Kênh14,train
article_1397,0,Non-clickbait,VnExpress,Other,1042,Kênh14,train
article_1398,0,Non-clickbait,VnExpress,Other,1043,Kênh14,train
article_1399,0,Non-clickbait,VnExpress,Other,1044,Kênh14,train
article_1400,0,Non-clickbait,VnExpress,Other,1045,Kênh14,train
article_1401,0,Non-clickbait,VnExpress,Other,1046,Kênh14,train
article_1402,0,Non-clickbait,VnExpress,Other,1047,Kênh14,train
article_1403,0,Non-clickbait,VnExpress,Other,1048,Kênh14,train
article_1404,0,Non-clickbait,VnExpress,Other,1049,Kênh14,train
article_1405,0,Non-clickbait,VnExpress,Other,1050,Kênh14,train
article_1406,0,Non-clickbait,VnExpress,Other,1051,Kênh14,train
article_1408,0,Non-clickbait,VnExpress,Other,1052,Kênh14,train
article_1409,0,Non-clickbait,VnExpress,Other,1053,Kênh14,train
article_1411,0,Non-clickbait,VnExpress,Other,1054,Kênh14,train
article_1413,0,Non-clickbait,VnExpress,Other,1055,Kênh14,train
article_1414,0,Non-clickbait,VnExpress,Other,1056,Kênh14,train
article_1415,0,Non-clickbait,VnExpress,Other,1057,Kênh14,train
article_1417,0,Non-clickbait,VnExpress,Other,1058,Kênh14,train
article_1418,0,Non-clickbait,VnExpress,Other,1059,Kênh14,train
article_1419,0,Non-clickbait,VnExpress,Other,1060,Kênh14,train
article_1420,0,Non-clickbait,VnExpress,Other,1061,Kênh14,train
article_1421,0,Non-clickbait,VnExpress,Other,1062,Kênh14,train
article_1422,0,Non-clickbait,VnExpress,Other,1063,Kênh14,train
article_1423,0,Non-clickbait,VnExpress,Other,1064,Kênh14,train
article_1424,0,Non-clickbait,VnExpress,Other,1065,Kênh14,train
article_1426,0,Non-clickbait,VnExpress,Other,1066,Kênh14,train
article_1427,0,Non-clickbait,Tuổi Trẻ,Xe & Vận tải,1067,Kênh14,train
article_1428,0,Non-clickbait,Tuổi Trẻ,Xe & Vận tải,1068,Kênh14,train
article_1429,0,Non-clickbait,Tuổi Trẻ,Xe & Vận tải,1069,Kênh14,train
article_1430,0,Non-clickbait,Tuổi Trẻ,Xe & Vận tải,1070,Kênh14,train
article_1434,0,Non-clickbait,Tuổi Trẻ,Xe & Vận tải,1071,Kênh14,train
article_1435,0,Non-clickbait,Tuổi Trẻ,Xe & Vận tải,1072,Kênh14,train
article_1436,1,Clickbait,Tuổi Trẻ,Xe & Vận tải,1073,Kênh14,train
article_1439,0,Non-clickbait,Tuổi Trẻ,Xe & Vận tải,1074,Kênh14,train
article_1441,0,Non-clickbait,Tuổi Trẻ,Other,1075,Kênh14,train
article_1447,1,Clickbait,Thanh Niên,Sức khỏe & Đời sống,1076,Kênh14,train
article_1457,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,1077,Kênh14,train
article_1464,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,1078,Kênh14,train
article_1468,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,1079,Kênh14,train
article_1469,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,1080,Kênh14,train
article_1470,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,1081,Kênh14,train
article_1475,1,Clickbait,Thanh Niên,Other,1082,Kênh14,train
article_1476,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,1083,Kênh14,train
article_1477,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,1084,Kênh14,train
article_1478,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,1085,Kênh14,train
article_1479,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,1086,Kênh14,train
article_1480,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,1087,Kênh14,train
article_1481,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,1088,Kênh14,train
article_1482,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,1089,Kênh14,train
article_1483,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,1090,Kênh14,train
article_1485,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,1091,Kênh14,train
article_1487,0,Non-clickbait,Thanh Niên,Other,1092,Kênh14,train
article_1488,0,Non-clickbait,Thanh Niên,Other,1093,Kênh14,train
article_1493,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,1094,Kênh14,train
article_1495,0,Non-clickbait,Thanh Niên,Other,1095,Kênh14,train
article_1496,0,Non-clickbait,Thanh Niên,Other,1096,Kênh14,train
article_1497,0,Non-clickbait,Thanh Niên,Other,1097,Kênh14,train
article_1498,0,Non-clickbait,Thanh Niên,Other,1098,Kênh14,train
article_1499,0,Non-clickbait,Thanh Niên,Other,1099,Kênh14,train
article_1500,0,Non-clickbait,VietNamNet,Quốc tế,1100,Kênh14,train
article_1501,0,Non-clickbait,VietNamNet,Quốc tế,1101,Kênh14,train
article_1502,0,Non-clickbait,VietNamNet,Quốc tế,1102,Kênh14,train
article_1503,0,Non-clickbait,VietNamNet,Quốc tế,1103,Kênh14,train
article_1504,0,Non-clickbait,VietNamNet,Quốc tế,1104,Kênh14,train
article_1505,0,Non-clickbait,VietNamNet,Quốc tế,1105,Kênh14,train
article_1506,0,Non-clickbait,VietNamNet,Quốc tế,1106,Kênh14,train
article_1507,0,Non-clickbait,VietNamNet,Quốc tế,1107,Kênh14,train
article_1508,0,Non-clickbait,VietNamNet,Quốc tế,1108,Kênh14,train
article_1509,0,Non-clickbait,VietNamNet,Quốc tế,1109,Kênh14,train
article_1510,0,Non-clickbait,VietNamNet,Quốc tế,1110,Kênh14,train
article_1511,0,Non-clickbait,VietNamNet,Quốc tế,1111,Kênh14,train
article_1513,0,Non-clickbait,VietNamNet,Quốc tế,1112,Kênh14,train
article_1514,0,Non-clickbait,VietNamNet,Quốc tế,1113,Kênh14,train
article_1515,0,Non-clickbait,VietNamNet,Quốc tế,1114,Kênh14,train
article_1516,0,Non-clickbait,VietNamNet,Quốc tế,1115,Kênh14,train
article_1517,0,Non-clickbait,VietNamNet,Quốc tế,1116,Kênh14,train
article_1518,0,Non-clickbait,VietNamNet,Quốc tế,1117,Kênh14,train
article_1519,0,Non-clickbait,VietNamNet,Quốc tế,1118,Kênh14,train
article_1520,0,Non-clickbait,VietNamNet,Quốc tế,1119,Kênh14,train
article_1521,0,Non-clickbait,VietNamNet,Quốc tế,1120,Kênh14,train
article_1522,0,Non-clickbait,VietNamNet,Quốc tế,1121,Kênh14,train
article_1523,0,Non-clickbait,VietNamNet,Quốc tế,1122,Kênh14,train
article_1524,0,Non-clickbait,VietNamNet,Quốc tế,1123,Kênh14,train
article_1525,0,Non-clickbait,VietNamNet,Quốc tế,1124,Kênh14,train
article_1526,0,Non-clickbait,VietNamNet,Quốc tế,1125,Kênh14,train
article_1527,0,Non-clickbait,VietNamNet,Quốc tế,1126,Kênh14,train
article_1528,0,Non-clickbait,VietNamNet,Quốc tế,1127,Kênh14,train
article_1529,0,Non-clickbait,VietNamNet,Quốc tế,1128,Kênh14,train
article_1530,0,Non-clickbait,VietNamNet,Quốc tế,1129,Kênh14,train
article_1532,0,Non-clickbait,Kênh14,Other,1130,Kênh14,test
article_1534,0,Non-clickbait,Kênh14,Other,1131,Kênh14,test
article_1537,0,Non-clickbait,Kênh14,Other,1132,Kênh14,test
article_1538,0,Non-clickbait,SaoStar,Thể thao,1133,Kênh14,train
article_1539,0,Non-clickbait,SaoStar,Thể thao,1134,Kênh14,train
article_1540,0,Non-clickbait,SaoStar,Thể thao,1135,Kênh14,train
article_1542,0,Non-clickbait,SaoStar,Thể thao,1136,Kênh14,train
article_1543,1,Clickbait,SaoStar,Thể thao,1137,Kênh14,train
article_1544,0,Non-clickbait,SaoStar,Thể thao,1138,Kênh14,train
article_1545,0,Non-clickbait,SaoStar,Thể thao,1139,Kênh14,train
article_1546,1,Clickbait,SaoStar,Thể thao,1140,Kênh14,train
article_1547,0,Non-clickbait,SaoStar,Thể thao,1141,Kênh14,train
article_1548,0,Non-clickbait,SaoStar,Thể thao,1142,Kênh14,train
article_1550,0,Non-clickbait,SaoStar,Thể thao,1143,Kênh14,train
article_1555,0,Non-clickbait,SaoStar,Thể thao,1144,Kênh14,train
article_1557,0,Non-clickbait,SaoStar,Thể thao,1145,Kênh14,train
article_1558,0,Non-clickbait,SaoStar,Thể thao,1146,Kênh14,train
article_1559,0,Non-clickbait,SaoStar,Thể thao,1147,Kênh14,train
article_1561,1,Clickbait,SaoStar,Thể thao,1148,Kênh14,train
article_1563,1,Clickbait,SaoStar,Thể thao,1149,Kênh14,train
article_1564,1,Clickbait,SaoStar,Thể thao,1150,Kênh14,train
article_1565,0,Non-clickbait,SaoStar,Thể thao,1151,Kênh14,train
article_1567,0,Non-clickbait,SaoStar,Thể thao,1152,Kênh14,train
article_1568,0,Non-clickbait,24h,Thể thao,1153,Kênh14,train
article_1569,0,Non-clickbait,24h,Thể thao,1154,Kênh14,train
article_1571,1,Clickbait,24h,Thể thao,1155,Kênh14,train
article_1572,1,Clickbait,24h,Thể thao,1156,Kênh14,train
article_1573,0,Non-clickbait,24h,Thể thao,1157,Kênh14,train
article_1574,0,Non-clickbait,24h,Thể thao,1158,Kênh14,train
article_1575,0,Non-clickbait,24h,Thể thao,1159,Kênh14,train
article_1576,0,Non-clickbait,24h,Thể thao,1160,Kênh14,train
article_1577,0,Non-clickbait,24h,Thể thao,1161,Kênh14,train
article_1578,0,Non-clickbait,24h,Thể thao,1162,Kênh14,train
article_1579,0,Non-clickbait,24h,Thể thao,1163,Kênh14,train
article_1580,0,Non-clickbait,24h,Thể thao,1164,Kênh14,train
article_1581,0,Non-clickbait,24h,Thể thao,1165,Kênh14,train
article_1582,0,Non-clickbait,24h,Thể thao,1166,Kênh14,train
article_1586,0,Non-clickbait,24h,Thể thao,1167,Kênh14,train
article_1587,0,Non-clickbait,24h,Thể thao,1168,Kênh14,train
article_1588,0,Non-clickbait,24h,Thể thao,1169,Kênh14,train
article_1589,0,Non-clickbait,24h,Thể thao,1170,Kênh14,train
article_1590,0,Non-clickbait,24h,Thể thao,1171,Kênh14,train
article_1591,0,Non-clickbait,24h,Thể thao,1172,Kênh14,train
article_1593,0,Non-clickbait,24h,Thể thao,1173,Kênh14,train
article_1594,0,Non-clickbait,24h,Thể thao,1174,Kênh14,train
article_1595,0,Non-clickbait,24h,Thể thao,1175,Kênh14,train
article_1596,0,Non-clickbait,24h,Thể thao,1176,Kênh14,train
article_1601,0,Non-clickbait,24h,Thể thao,1177,Kênh14,train
article_1602,0,Non-clickbait,24h,Thể thao,1178,Kênh14,train
article_1603,0,Non-clickbait,24h,Thể thao,1179,Kênh14,train
article_1604,0,Non-clickbait,24h,Thể thao,1180,Kênh14,train
article_1605,0,Non-clickbait,24h,Thể thao,1181,Kênh14,train
article_1608,0,Non-clickbait,24h,Thể thao,1182,Kênh14,train
article_1609,0,Non-clickbait,24h,Thể thao,1183,Kênh14,train
article_1610,0,Non-clickbait,24h,Thể thao,1184,Kênh14,train
article_1611,0,Non-clickbait,24h,Thể thao,1185,Kênh14,train
article_1612,0,Non-clickbait,24h,Thể thao,1186,Kênh14,train
article_1614,0,Non-clickbait,24h,Thể thao,1187,Kênh14,train
article_1615,0,Non-clickbait,24h,Thể thao,1188,Kênh14,train
article_1616,0,Non-clickbait,24h,Thể thao,1189,Kênh14,train
article_1617,0,Non-clickbait,24h,Thể thao,1190,Kênh14,train
article_1618,0,Non-clickbait,24h,Thể thao,1191,Kênh14,train
article_1620,0,Non-clickbait,24h,Thể thao,1192,Kênh14,train
article_1621,0,Non-clickbait,24h,Thể thao,1193,Kênh14,train
article_1625,0,Non-clickbait,24h,Thể thao,1194,Kênh14,train
article_1626,0,Non-clickbait,24h,Thể thao,1195,Kênh14,train
article_1627,0,Non-clickbait,24h,Thể thao,1196,Kênh14,train
article_1629,0,Non-clickbait,24h,Thể thao,1197,Kênh14,train
article_1631,1,Clickbait,24h,Thể thao,1198,Kênh14,train
article_1632,0,Non-clickbait,24h,Thể thao,1199,Kênh14,train
article_1633,0,Non-clickbait,Báo Mới,Other,1200,Kênh14,train
article_1635,0,Non-clickbait,Báo Mới,Other,1201,Kênh14,train
article_1636,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1202,Kênh14,train
article_1637,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1203,Kênh14,train
article_1638,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1204,Kênh14,train
article_1639,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1205,Kênh14,train
article_1640,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1206,Kênh14,train
article_1641,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1207,Kênh14,train
article_1642,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1208,Kênh14,train
article_1643,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1209,Kênh14,train
article_1644,0,Non-clickbait,Báo Mới,Other,1210,Kênh14,train
article_1645,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1211,Kênh14,train
article_1646,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1212,Kênh14,train
article_1647,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1213,Kênh14,train
article_1648,0,Non-clickbait,Báo Mới,Other,1214,Kênh14,train
article_1649,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1215,Kênh14,train
article_1650,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1216,Kênh14,train
article_1651,0,Non-clickbait,Báo Mới,Other,1217,Kênh14,train
article_1652,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1218,Kênh14,train
article_1653,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1219,Kênh14,train
article_1654,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1220,Kênh14,train
article_1655,0,Non-clickbait,Báo Mới,Other,1221,Kênh14,train
article_1656,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1222,Kênh14,train
article_1657,0,Non-clickbait,Báo Mới,Other,1223,Kênh14,train
article_1658,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1224,Kênh14,train
article_1659,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1225,Kênh14,train
article_1660,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1226,Kênh14,train
article_1661,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1227,Kênh14,train
article_1662,0,Non-clickbait,Báo Mới,Other,1228,Kênh14,train
article_1663,0,Non-clickbait,Báo Mới,Other,1229,Kênh14,train
article_1664,0,Non-clickbait,Báo Mới,Other,1230,Kênh14,train
article_1665,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1231,Kênh14,train
article_1666,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1232,Kênh14,train
article_1667,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1233,Kênh14,train
article_1668,0,Non-clickbait,Báo Mới,Other,1234,Kênh14,train
article_1669,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1235,Kênh14,train
article_1670,0,Non-clickbait,Báo Mới,Other,1236,Kênh14,train
article_1671,0,Non-clickbait,Báo Mới,Other,1237,Kênh14,train
article_1672,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1238,Kênh14,train
article_1673,0,Non-clickbait,Báo Mới,Other,1239,Kênh14,train
article_1674,0,Non-clickbait,Báo Mới,Other,1240,Kênh14,train
